date,ride,temp_mean,temp_max,temp_min,precip_mm,rain_mm,snow_cm,wind_max,humidity,is_rain,is_heavy_rain,dow,is_weekend,is_holiday,is_workday,month,year,pandemic_acute,pandemic_recovery,is_pandemic
2022-01-04,12674763.0,-3.6,-0.3,-6.7,0.0,0.0,0.0,14.5,49.0,0,0,1,0,0,1,1,2022,1,0,1
2022-01-05,12723717.0,-3.6,2.7,-7.9,0.0,0.0,0.0,9.4,42.0,0,0,2,0,0,1,1,2022,1,0,1
2022-01-06,12863802.0,-3.4,2.5,-6.3,0.0,0.0,0.0,15.2,41.0,0,0,3,0,0,1,1,2022,1,0,1
2022-01-07,13269141.0,-4.2,2.4,-8.0,0.0,0.0,0.0,9.7,56.0,0,0,4,0,0,1,1,2022,1,0,1
2022-01-08,8973484.0,-1.1,4.6,-6.5,0.0,0.0,0.0,20.6,65.0,0,0,5,1,0,0,1,2022,1,0,1
2022-01-09,6435080.0,-1.0,3.8,-5.0,0.0,0.0,0.0,10.5,83.0,0,0,6,1,0,0,1,2022,1,0,1
2022-01-10,12776727.0,-1.6,3.6,-5.3,0.8,0.0,0.56,9.8,78.0,0,0,0,0,0,1,1,2022,1,0,1
2022-01-11,12873421.0,-7.2,-1.4,-10.5,0.6,0.0,0.42,23.9,53.0,0,0,1,0,0,1,1,2022,1,0,1
2022-01-12,12717072.0,-8.0,-4.5,-10.6,0.0,0.0,0.0,14.8,42.0,0,0,2,0,0,1,1,2022,1,0,1
2022-01-13,12804046.0,-7.0,-3.8,-9.1,0.0,0.0,0.0,30.4,44.0,0,0,3,0,0,1,1,2022,1,0,1
2022-01-14,13208478.0,-6.6,-1.2,-10.0,0.0,0.0,0.0,13.2,44.0,0,0,4,0,0,1,1,2022,1,0,1
2022-01-15,9064967.0,-2.2,2.7,-6.2,0.1,0.1,0.0,10.7,52.0,0,0,5,1,0,0,1,2022,1,0,1
2022-01-16,6588579.0,-3.4,-0.2,-7.9,0.2,0.0,0.14,20.0,62.0,0,0,6,1,0,0,1,2022,1,0,1
2022-01-17,12834558.0,-5.9,-0.5,-8.7,0.0,0.0,0.07,21.0,57.0,0,0,0,0,0,1,1,2022,1,0,1
2022-01-18,12997115.0,-6.5,-1.7,-10.0,0.0,0.0,0.0,13.1,39.0,0,0,1,0,0,1,1,2022,1,0,1
2022-01-19,13402783.0,-5.5,-1.3,-8.5,1.6,0.0,1.12,18.9,53.0,0,0,2,0,0,1,1,2022,1,0,1
2022-01-20,13191883.0,-6.1,0.4,-10.1,0.0,0.0,0.0,11.4,49.0,0,0,3,0,0,1,1,2022,1,0,1
2022-01-21,13556977.0,-4.1,2.4,-8.8,0.0,0.0,0.0,9.9,47.0,0,0,4,0,0,1,1,2022,1,0,1
2022-01-22,9306943.0,-1.2,3.7,-6.0,0.0,0.0,0.0,10.0,50.0,0,0,5,1,0,0,1,2022,1,0,1
2022-01-23,6692689.0,0.6,6.6,-3.1,0.0,0.0,0.0,13.7,49.0,0,0,6,1,0,0,1,2022,1,0,1
2022-01-24,12983885.0,2.4,7.5,-0.9,0.0,0.0,0.0,17.3,68.0,0,0,0,0,0,1,1,2022,1,0,1
2022-01-25,13067137.0,2.0,5.3,-0.7,0.8,0.3,0.35,15.1,78.0,0,0,1,0,0,1,1,2022,1,0,1
2022-01-26,13300941.0,-0.8,4.8,-4.9,0.0,0.0,0.0,14.8,70.0,0,0,2,0,0,1,1,2022,1,0,1
2022-01-27,13051506.0,-2.3,3.1,-5.8,0.0,0.0,0.0,14.5,53.0,0,0,3,0,0,1,1,2022,1,0,1
2022-01-28,12906466.0,-3.7,1.6,-7.0,0.0,0.0,0.0,16.7,49.0,0,0,4,0,0,1,1,2022,1,0,1
2022-01-29,7579246.0,-4.4,0.2,-7.2,0.0,0.0,0.0,17.7,44.0,0,0,5,1,0,0,1,2022,1,0,1
2022-01-30,5518933.0,-4.2,1.7,-7.7,0.0,0.0,0.0,14.9,42.0,0,0,6,1,0,0,1,2022,1,0,1
2022-01-31,4214014.0,-2.7,3.7,-7.7,1.0,0.1,0.63,16.0,59.0,0,0,0,0,1,0,1,2022,1,0,1
2022-02-01,3766887.0,-1.6,2.1,-5.9,0.9,0.0,0.63,19.8,67.0,0,0,1,0,1,0,2,2022,1,0,1
2022-02-02,5179270.0,-4.8,-0.7,-7.2,0.0,0.0,0.0,16.0,61.0,0,0,2,0,1,0,2,2022,1,0,1
2022-02-03,11535284.0,-4.3,0.0,-7.2,0.0,0.0,0.0,17.5,45.0,0,0,3,0,0,1,2,2022,1,0,1
2022-02-04,12207586.0,-5.8,-2.1,-9.2,0.0,0.0,0.0,25.2,52.0,0,0,4,0,0,1,2,2022,1,0,1
2022-02-05,7781347.0,-7.2,-2.9,-9.9,0.0,0.0,0.0,24.9,46.0,0,0,5,1,0,0,2,2022,1,0,1
2022-02-06,5634371.0,-4.8,0.6,-8.7,0.0,0.0,0.0,19.8,48.0,0,0,6,1,0,0,2,2022,1,0,1
2022-02-07,12233990.0,-3.9,1.5,-7.5,0.0,0.0,0.0,14.5,54.0,0,0,0,0,0,1,2,2022,1,0,1
2022-02-08,12401878.0,-1.8,4.2,-5.4,0.0,0.0,0.0,12.9,57.0,0,0,1,0,0,1,2,2022,1,0,1
2022-02-09,12495455.0,-1.8,5.1,-6.7,0.0,0.0,0.0,8.5,63.0,0,0,2,0,0,1,2,2022,1,0,1
2022-02-10,12471049.0,-0.5,6.2,-4.3,0.0,0.0,0.0,16.5,60.0,0,0,3,0,0,1,2,2022,1,0,1
2022-02-11,12751224.0,0.1,7.6,-4.8,0.0,0.0,0.0,13.0,71.0,0,0,4,0,0,1,2,2022,1,0,1
2022-02-12,8619273.0,1.8,8.7,-2.5,0.0,0.0,0.0,11.1,64.0,0,0,5,1,0,0,2,2022,1,0,1
2022-02-13,6202380.0,1.8,8.5,-2.6,0.0,0.0,0.0,10.7,63.0,0,0,6,1,0,0,2,2022,1,0,1
2022-02-14,12280403.0,0.9,8.0,-3.1,1.4,0.7,0.49,20.7,81.0,0,0,0,0,0,1,2,2022,1,0,1
2022-02-15,12227444.0,-5.5,-2.9,-8.6,0.0,0.0,0.0,22.2,60.0,0,0,1,0,0,1,2,2022,1,0,1
2022-02-16,11964861.0,-7.5,-4.0,-9.7,0.0,0.0,0.0,28.8,41.0,0,0,2,0,0,1,2,2022,1,0,1
2022-02-17,11882053.0,-7.1,-1.9,-10.5,0.0,0.0,0.0,19.5,33.0,0,0,3,0,0,1,2,2022,1,0,1
2022-02-18,12366307.0,-3.2,4.2,-8.4,0.0,0.0,0.0,13.3,34.0,0,0,4,0,0,1,2,2022,1,0,1
2022-02-19,8477699.0,-2.0,2.7,-7.3,0.0,0.0,0.0,23.9,53.0,0,0,5,1,0,0,2,2022,1,0,1
2022-02-20,5913275.0,-5.5,-1.2,-8.4,0.0,0.0,0.0,21.8,38.0,0,0,6,1,0,0,2,2022,1,0,1
2022-02-21,11820471.0,-3.5,3.2,-7.8,0.2,0.0,0.14,33.0,49.0,0,0,0,0,0,1,2,2022,1,0,1
2022-02-22,11934416.0,-4.9,-0.6,-7.7,0.0,0.0,0.0,26.5,42.0,0,0,1,0,0,1,2,2022,1,0,1
2022-02-23,11866293.0,-6.0,-1.3,-9.3,0.0,0.0,0.0,20.5,31.0,0,0,2,0,0,1,2,2022,1,0,1
2022-02-24,11921463.0,-4.0,2.4,-8.7,0.0,0.0,0.0,20.3,54.0,0,0,3,0,0,1,2,2022,1,0,1
2022-02-25,12392974.0,1.0,7.9,-4.4,0.0,0.0,0.0,22.9,78.0,0,0,4,0,0,1,2,2022,1,0,1
2022-02-26,8134917.0,3.5,9.2,-0.6,1.2,1.2,0.0,32.2,85.0,1,0,5,1,0,0,2,2022,1,0,1
2022-02-27,6196713.0,1.3,7.3,-4.9,0.0,0.0,0.0,26.9,67.0,0,0,6,1,0,0,2,2022,1,0,1
2022-02-28,11553091.0,3.3,8.9,-2.1,0.0,0.0,0.0,10.0,75.0,0,0,0,0,0,1,2,2022,1,0,1
2022-03-01,6452651.0,4.0,8.9,-2.5,1.5,1.5,0.0,17.7,74.0,1,0,1,0,1,0,3,2022,1,0,1
2022-03-02,12314374.0,0.1,6.3,-5.7,0.0,0.0,0.0,23.6,69.0,0,0,2,0,0,1,3,2022,1,0,1
2022-03-03,12317322.0,2.5,9.2,-4.0,0.0,0.0,0.0,14.2,65.0,0,0,3,0,0,1,3,2022,1,0,1
2022-03-04,12448718.0,4.2,13.4,-3.3,3.7,3.7,0.0,31.0,69.0,1,0,4,0,0,1,3,2022,1,0,1
2022-03-05,8294153.0,0.8,5.6,-3.2,0.0,0.0,0.0,32.1,43.0,0,0,5,1,0,0,3,2022,1,0,1
2022-03-06,5929318.0,-0.3,5.0,-4.5,0.0,0.0,0.0,18.6,43.0,0,0,6,1,0,0,3,2022,1,0,1
2022-03-07,11997685.0,0.1,7.0,-4.5,0.0,0.0,0.0,14.6,51.0,0,0,0,0,0,1,3,2022,1,0,1
2022-03-08,12462308.0,2.2,9.8,-3.9,0.0,0.0,0.0,14.5,70.0,0,0,1,0,0,1,3,2022,1,0,1
2022-03-09,6782685.0,3.4,11.8,-1.8,0.0,0.0,0.0,12.8,84.0,0,0,2,0,1,0,3,2022,1,0,1
2022-03-10,12023815.0,5.4,13.7,0.2,0.0,0.0,0.0,15.9,70.0,0,0,3,0,0,1,3,2022,1,0,1
2022-03-11,12456947.0,6.1,15.1,-1.5,0.0,0.0,0.0,10.1,72.0,0,0,4,0,0,1,3,2022,1,0,1
2022-03-12,8473055.0,9.4,19.0,1.3,1.8,1.8,0.0,21.3,82.0,1,0,5,1,0,0,3,2022,1,0,1
2022-03-13,5393850.0,10.4,13.8,8.4,12.7,12.7,0.0,15.3,93.0,1,0,6,1,0,0,3,2022,1,0,1
2022-03-14,11574105.0,6.8,13.1,4.3,7.5,7.5,0.0,26.6,90.0,1,0,0,0,0,1,3,2022,1,0,1
2022-03-15,12016829.0,4.0,10.2,-2.4,0.0,0.0,0.0,14.1,78.0,0,0,1,0,0,1,3,2022,1,0,1
2022-03-16,12052240.0,6.9,15.1,-0.7,0.0,0.0,0.0,14.3,73.0,0,0,2,0,0,1,3,2022,1,0,1
2022-03-17,11872015.0,9.0,15.0,5.5,0.4,0.4,0.0,21.8,67.0,0,0,3,0,0,1,3,2022,1,0,1
2022-03-18,12158609.0,6.3,8.7,4.4,0.1,0.1,0.0,22.3,65.0,0,0,4,0,0,1,3,2022,1,0,1
2022-03-19,7620763.0,3.0,6.0,1.1,14.5,4.3,7.14,18.8,85.0,1,0,5,1,0,0,3,2022,1,0,1
2022-03-20,6109770.0,3.0,8.1,-1.4,0.1,0.1,0.0,18.8,75.0,0,0,6,1,0,0,3,2022,1,0,1
2022-03-21,11908243.0,2.7,8.8,-3.6,0.0,0.0,0.0,14.5,55.0,0,0,0,0,0,1,3,2022,1,0,1
2022-03-22,12157933.0,4.5,11.3,-2.5,0.0,0.0,0.0,16.0,57.0,0,0,1,0,0,1,3,2022,1,0,1
2022-03-23,12104699.0,3.9,8.0,1.0,0.0,0.0,0.0,17.9,64.0,0,0,2,0,0,1,3,2022,1,0,1
2022-03-24,12303300.0,5.9,13.2,0.1,0.0,0.0,0.0,17.6,78.0,0,0,3,0,0,1,3,2022,1,0,1
2022-03-25,12661211.0,10.6,17.5,3.5,7.9,7.9,0.0,27.0,72.0,1,0,4,0,0,1,3,2022,1,0,1
2022-03-26,8192572.0,11.5,16.7,7.1,24.8,24.8,0.0,25.1,80.0,1,0,5,1,0,0,3,2022,1,0,1
2022-03-27,6583924.0,6.3,11.5,1.4,0.0,0.0,0.0,26.7,59.0,0,0,6,1,0,0,3,2022,1,0,1
2022-03-28,12289070.0,4.9,11.8,-1.6,0.0,0.0,0.0,10.0,52.0,0,0,0,0,0,1,3,2022,1,0,1
2022-03-29,12544867.0,7.0,13.4,-0.4,0.0,0.0,0.0,16.8,65.0,0,0,1,0,0,1,3,2022,1,0,1
2022-03-30,12328048.0,8.6,13.9,2.0,4.4,4.4,0.0,13.8,85.0,1,0,2,0,0,1,3,2022,1,0,1
2022-03-31,12572593.0,8.6,12.8,5.3,1.7,1.7,0.0,10.2,82.0,1,0,3,0,0,1,3,2022,1,0,1
2022-04-01,13239329.0,6.4,12.5,0.9,0.0,0.0,0.0,17.6,69.0,0,0,4,0,0,1,4,2022,1,0,1
2022-04-02,9527539.0,5.8,11.6,-0.5,0.0,0.0,0.0,17.7,69.0,0,0,5,1,0,0,4,2022,1,0,1
2022-04-03,6976236.0,7.2,14.4,1.4,0.0,0.0,0.0,16.0,70.0,0,0,6,1,0,0,4,2022,1,0,1
2022-04-04,12770512.0,7.7,14.2,2.4,0.0,0.0,0.0,18.3,70.0,0,0,0,0,0,1,4,2022,1,0,1
2022-04-05,12984250.0,7.7,13.7,1.7,0.0,0.0,0.0,17.0,63.0,0,0,1,0,0,1,4,2022,1,0,1
2022-04-06,13169622.0,9.0,14.9,4.0,0.0,0.0,0.0,15.6,65.0,0,0,2,0,0,1,4,2022,1,0,1
2022-04-07,13251222.0,8.1,13.5,4.4,0.0,0.0,0.0,25.2,54.0,0,0,3,0,0,1,4,2022,1,0,1
2022-04-08,13896385.0,9.7,17.3,1.9,0.0,0.0,0.0,14.2,66.0,0,0,4,0,0,1,4,2022,1,0,1
2022-04-09,10545670.0,13.7,21.3,8.0,0.0,0.0,0.0,20.7,59.0,0,0,5,1,0,0,4,2022,1,0,1
2022-04-10,8006866.0,14.4,22.4,8.1,0.0,0.0,0.0,16.5,63.0,0,0,6,1,0,0,4,2022,1,0,1
2022-04-11,13339026.0,15.7,23.9,9.2,0.0,0.0,0.0,16.1,74.0,0,0,0,0,0,1,4,2022,1,0,1
2022-04-12,13409629.0,15.3,20.5,11.8,0.7,0.7,0.0,21.3,87.0,0,0,1,0,0,1,4,2022,1,0,1
2022-04-13,13098780.0,10.9,13.7,9.1,3.3,3.3,0.0,26.3,71.0,1,0,2,0,0,1,4,2022,1,0,1
2022-04-14,13390900.0,10.9,14.3,9.0,0.1,0.1,0.0,22.1,53.0,0,0,3,0,0,1,4,2022,1,0,1
2022-04-15,14010183.0,10.6,17.1,3.6,0.8,0.8,0.0,17.7,57.0,0,0,4,0,0,1,4,2022,1,0,1
2022-04-16,10073958.0,10.1,17.2,5.0,0.0,0.0,0.0,21.7,64.0,0,0,5,1,0,0,4,2022,1,0,1
2022-04-17,7419333.0,10.5,18.7,4.2,0.0,0.0,0.0,20.9,70.0,0,0,6,1,0,0,4,2022,0,1,1
2022-04-18,13278073.0,11.8,18.5,7.6,0.0,0.0,0.0,21.6,64.0,0,0,0,0,0,1,4,2022,0,1,1
2022-04-19,13728470.0,11.5,19.4,4.9,0.0,0.0,0.0,17.9,71.0,0,0,1,0,0,1,4,2022,0,1,1
2022-04-20,13851781.0,11.9,19.7,4.9,0.0,0.0,0.0,19.8,68.0,0,0,2,0,0,1,4,2022,0,1,1
2022-04-21,13805725.0,13.7,21.2,6.5,0.0,0.0,0.0,24.0,58.0,0,0,3,0,0,1,4,2022,0,1,1
2022-04-22,13959011.0,13.8,18.5,10.7,0.2,0.2,0.0,29.8,74.0,0,0,4,0,0,1,4,2022,0,1,1
2022-04-23,10240569.0,15.3,24.5,7.6,0.0,0.0,0.0,10.2,64.0,0,0,5,1,0,0,4,2022,0,1,1
2022-04-24,7439138.0,15.1,22.1,10.2,0.1,0.1,0.0,18.0,77.0,0,0,6,1,0,0,4,2022,0,1,1
2022-04-25,13540991.0,18.3,23.9,13.9,3.0,3.0,0.0,8.0,75.0,1,0,0,0,0,1,4,2022,0,1,1
2022-04-26,13948247.0,20.4,27.0,16.1,4.2,4.2,0.0,25.5,65.0,1,0,1,0,0,1,4,2022,0,1,1
2022-04-27,14335826.0,15.6,21.3,10.3,0.0,0.0,0.0,28.4,34.0,0,0,2,0,0,1,4,2022,0,1,1
2022-04-28,14426143.0,16.0,23.4,9.0,0.0,0.0,0.0,21.7,47.0,0,0,3,0,0,1,4,2022,0,1,1
2022-04-29,14930087.0,12.4,15.9,9.2,16.6,16.6,0.0,21.1,67.0,1,0,4,0,0,1,4,2022,0,1,1
2022-04-30,11126513.0,11.5,16.3,8.6,0.4,0.4,0.0,20.6,71.0,0,0,5,1,0,0,4,2022,0,1,1
2022-05-01,8201401.0,11.0,16.9,4.7,0.0,0.0,0.0,30.1,63.0,0,0,6,1,0,0,5,2022,0,1,1
2022-05-02,14185383.0,11.7,17.9,6.2,0.0,0.0,0.0,18.8,66.0,0,0,0,0,0,1,5,2022,0,1,1
2022-05-03,14640157.0,12.5,18.0,5.3,0.0,0.0,0.0,22.5,54.0,0,0,1,0,0,1,5,2022,0,1,1
2022-05-04,15583890.0,14.9,23.1,7.6,0.0,0.0,0.0,20.7,54.0,0,0,2,0,0,1,5,2022,0,1,1
2022-05-05,9322590.0,15.9,23.2,8.7,0.0,0.0,0.0,14.8,57.0,0,0,3,0,1,0,5,2022,0,1,1
2022-05-06,13981600.0,17.2,23.7,10.1,0.0,0.0,0.0,18.9,70.0,0,0,4,0,0,1,5,2022,0,1,1
2022-05-07,10101461.0,17.1,23.2,13.2,0.7,0.7,0.0,23.4,57.0,0,0,5,1,0,0,5,2022,0,1,1
2022-05-08,7503886.0,14.5,18.0,11.1,4.4,4.4,0.0,18.1,49.0,1,0,6,1,1,0,5,2022,0,1,1
2022-05-09,14321132.0,16.2,24.2,8.9,0.0,0.0,0.0,14.1,54.0,0,0,0,0,0,1,5,2022,0,1,1
2022-05-10,14720853.0,17.4,24.2,10.5,0.3,0.3,0.0,14.8,45.0,0,0,1,0,0,1,5,2022,0,1,1
2022-05-11,14810137.0,17.4,22.9,12.9,0.0,0.0,0.0,16.8,51.0,0,0,2,0,0,1,5,2022,0,1,1
2022-05-12,14853435.0,18.8,26.2,12.3,0.0,0.0,0.0,18.2,53.0,0,0,3,0,0,1,5,2022,0,1,1
2022-05-13,15533650.0,18.4,24.8,13.6,0.0,0.0,0.0,29.6,48.0,0,0,4,0,0,1,5,2022,0,1,1
2022-05-14,11691406.0,14.7,19.9,9.2,0.0,0.0,0.0,28.1,46.0,0,0,5,1,0,0,5,2022,0,1,1
2022-05-15,8655874.0,14.5,21.3,8.4,0.0,0.0,0.0,28.8,43.0,0,0,6,1,0,0,5,2022,0,1,1
2022-05-16,14447747.0,15.2,21.8,8.6,0.0,0.0,0.0,26.6,61.0,0,0,0,0,0,1,5,2022,0,1,1
2022-05-17,14766283.0,17.3,25.5,10.6,0.0,0.0,0.0,19.8,68.0,0,0,1,0,0,1,5,2022,0,1,1
2022-05-18,14648198.0,18.4,24.5,12.6,0.7,0.7,0.0,24.3,64.0,0,0,2,0,0,1,5,2022,0,1,1
2022-05-19,14953466.0,18.6,23.3,13.6,0.0,0.0,0.0,25.1,56.0,0,0,3,0,0,1,5,2022,0,1,1
2022-05-20,15527053.0,18.5,23.9,13.9,0.2,0.2,0.0,16.6,56.0,0,0,4,0,0,1,5,2022,0,1,1
2022-05-21,11586465.0,17.6,23.2,13.5,0.2,0.2,0.0,19.9,78.0,0,0,5,1,0,0,5,2022,0,1,1
2022-05-22,8380202.0,18.4,24.4,14.2,0.0,0.0,0.0,20.2,74.0,0,0,6,1,0,0,5,2022,0,1,1
2022-05-23,14301265.0,19.7,28.4,13.5,0.0,0.0,0.0,19.7,72.0,0,0,0,0,0,1,5,2022,0,1,1
2022-05-24,14746487.0,20.3,28.4,13.8,0.0,0.0,0.0,18.4,63.0,0,0,1,0,0,1,5,2022,0,1,1
2022-05-25,14966797.0,19.0,25.4,15.1,7.8,7.8,0.0,22.0,73.0,1,0,2,0,0,1,5,2022,0,1,1
2022-05-26,15003731.0,17.0,21.6,12.1,0.3,0.3,0.0,27.4,65.0,0,0,3,0,0,1,5,2022,0,1,1
2022-05-27,15529551.0,17.9,22.7,14.3,0.0,0.0,0.0,24.1,67.0,0,0,4,0,0,1,5,2022,0,1,1
2022-05-28,11485545.0,19.4,27.2,12.4,0.0,0.0,0.0,23.1,69.0,0,0,5,1,0,0,5,2022,0,1,1
2022-05-29,8252004.0,20.0,26.6,14.5,0.1,0.1,0.0,16.0,72.0,0,0,6,1,0,0,5,2022,0,1,1
2022-05-30,14224934.0,19.7,24.5,15.4,3.2,3.2,0.0,22.9,74.0,1,0,0,0,0,1,5,2022,0,1,1
2022-05-31,15222326.0,18.7,25.2,12.3,0.0,0.0,0.0,24.6,54.0,0,0,1,0,0,1,5,2022,0,1,1
2022-06-01,8870351.0,19.9,27.0,13.5,0.0,0.0,0.0,21.0,48.0,0,0,2,0,1,0,6,2022,0,1,1
2022-06-02,14649465.0,18.3,24.0,12.3,0.0,0.0,0.0,18.3,76.0,0,0,3,0,0,1,6,2022,0,1,1
2022-06-03,15019588.0,22.1,30.0,15.9,0.0,0.0,0.0,18.4,68.0,0,0,4,0,0,1,6,2022,0,1,1
2022-06-04,10573831.0,24.1,29.4,18.8,0.0,0.0,0.0,11.6,55.0,0,0,5,1,0,0,6,2022,0,1,1
2022-06-05,7944535.0,22.3,25.9,19.1,5.0,5.0,0.0,19.3,56.0,1,0,6,1,0,0,6,2022,0,1,1
2022-06-06,7456176.0,18.0,21.0,15.0,17.4,17.4,0.0,22.1,74.0,1,0,0,0,1,0,6,2022,0,1,1
2022-06-07,14608395.0,18.7,24.4,13.6,0.0,0.0,0.0,17.8,57.0,0,0,1,0,0,1,6,2022,0,1,1
2022-06-08,14749236.0,18.6,23.7,13.9,1.2,1.2,0.0,14.9,68.0,1,0,2,0,0,1,6,2022,0,1,1
2022-06-09,14629318.0,19.4,23.7,16.2,9.0,9.0,0.0,15.2,80.0,1,0,3,0,0,1,6,2022,0,1,1
2022-06-10,15204986.0,20.1,25.4,14.9,1.4,1.4,0.0,13.2,76.0,1,0,4,0,0,1,6,2022,0,1,1
2022-06-11,10954942.0,21.9,29.3,15.9,4.1,4.1,0.0,16.9,71.0,1,0,5,1,0,0,6,2022,0,1,1
2022-06-12,7906453.0,22.5,28.8,16.9,0.1,0.1,0.0,17.0,62.0,0,0,6,1,0,0,6,2022,0,1,1
2022-06-13,14233253.0,21.7,26.8,17.8,14.1,14.1,0.0,18.8,74.0,1,0,0,0,0,1,6,2022,0,1,1
2022-06-14,14775398.0,21.0,28.0,16.4,0.8,0.8,0.0,26.9,55.0,0,0,1,0,0,1,6,2022,0,1,1
2022-06-15,14488229.0,17.2,19.5,14.8,22.8,22.8,0.0,18.6,82.0,1,0,2,0,0,1,6,2022,0,1,1
2022-06-16,14838056.0,19.0,22.4,16.0,2.0,2.0,0.0,14.4,80.0,1,0,3,0,0,1,6,2022,0,1,1
2022-06-17,15280849.0,20.9,28.9,14.4,0.0,0.0,0.0,19.6,79.0,0,0,4,0,0,1,6,2022,0,1,1
2022-06-18,11042067.0,22.2,27.5,18.3,2.1,2.1,0.0,16.8,82.0,1,0,5,1,0,0,6,2022,0,1,1
2022-06-19,7933035.0,22.6,26.0,19.8,0.2,0.2,0.0,14.1,81.0,0,0,6,1,0,0,6,2022,0,1,1
2022-06-20,14325254.0,23.9,29.2,19.6,0.0,0.0,0.0,13.7,78.0,0,0,0,0,0,1,6,2022,0,1,1
2022-06-21,14673902.0,25.1,33.1,20.1,0.0,0.0,0.0,18.1,75.0,0,0,1,0,0,1,6,2022,0,1,1
2022-06-22,14785980.0,23.5,28.6,19.6,0.0,0.0,0.0,14.8,75.0,0,0,2,0,0,1,6,2022,0,1,1
2022-06-23,13935608.0,23.8,28.3,21.0,41.3,41.3,0.0,28.7,86.0,1,1,3,0,0,1,6,2022,0,1,1
2022-06-24,15076857.0,22.6,25.0,20.2,4.8,4.8,0.0,24.6,87.0,1,0,4,0,0,1,6,2022,0,1,1
2022-06-25,11132270.0,24.0,29.0,19.3,0.2,0.2,0.0,19.5,85.0,0,0,5,1,0,0,6,2022,0,1,1
2022-06-26,7690041.0,25.7,30.0,22.7,1.7,1.7,0.0,27.6,84.0,1,0,6,1,0,0,6,2022,0,1,1
2022-06-27,13754312.0,24.0,25.3,22.3,19.7,19.7,0.0,22.4,93.0,1,0,0,0,0,1,6,2022,0,1,1
2022-06-28,13950378.0,25.4,27.2,24.6,11.2,11.2,0.0,37.0,86.0,1,0,1,0,0,1,6,2022,0,1,1
2022-06-29,14007471.0,24.4,26.8,22.6,83.9,83.9,0.0,31.7,92.0,1,1,2,0,0,1,6,2022,0,1,1
2022-06-30,13616008.0,23.4,25.5,21.9,91.3,91.3,0.0,21.5,95.0,1,1,3,0,0,1,6,2022,0,1,1
2022-07-01,15026332.0,25.6,29.4,23.0,1.3,1.3,0.0,15.0,86.0,1,0,4,0,0,1,7,2022,0,1,1
2022-07-02,10859194.0,26.5,31.1,21.7,0.0,0.0,0.0,8.0,83.0,0,0,5,1,0,0,7,2022,0,1,1
2022-07-03,7724958.0,26.9,31.8,22.5,0.0,0.0,0.0,10.8,79.0,0,0,6,1,0,0,7,2022,0,1,1
2022-07-04,14082014.0,27.4,31.1,23.8,0.6,0.6,0.0,14.7,80.0,0,0,0,0,0,1,7,2022,0,1,1
2022-07-05,14378118.0,26.9,30.9,24.2,8.6,8.6,0.0,12.4,85.0,1,0,1,0,0,1,7,2022,0,1,1
2022-07-06,14494812.0,27.4,30.5,24.5,3.8,3.8,0.0,12.6,84.0,1,0,2,0,0,1,7,2022,0,1,1
2022-07-07,14152316.0,27.0,30.3,25.4,23.9,23.9,0.0,26.7,86.0,1,0,3,0,0,1,7,2022,0,1,1
2022-07-08,14850260.0,24.7,27.0,22.5,3.5,3.5,0.0,20.8,88.0,1,0,4,0,0,1,7,2022,0,1,1
2022-07-09,10697663.0,25.0,29.4,22.0,0.7,0.7,0.0,14.7,87.0,0,0,5,1,0,0,7,2022,0,1,1
2022-07-10,7775621.0,26.5,31.4,22.9,3.0,3.0,0.0,11.2,82.0,1,0,6,1,0,0,7,2022,0,1,1
2022-07-11,13825301.0,25.6,29.4,23.1,2.1,2.1,0.0,9.3,82.0,1,0,0,0,0,1,7,2022,0,1,1
2022-07-12,14387706.0,25.1,28.7,20.9,0.1,0.1,0.0,13.2,79.0,0,0,1,0,0,1,7,2022,0,1,1
2022-07-13,13568833.0,24.2,25.4,22.9,58.6,58.6,0.0,25.9,91.0,1,1,2,0,0,1,7,2022,0,1,1
2022-07-14,14463625.0,24.5,28.9,22.0,2.2,2.2,0.0,17.9,87.0,1,0,3,0,0,1,7,2022,0,1,1
2022-07-15,15081664.0,23.4,27.4,19.7,0.1,0.1,0.0,14.8,86.0,0,0,4,0,0,1,7,2022,0,1,1
2022-07-16,10521377.0,24.0,27.3,21.4,4.0,4.0,0.0,11.6,86.0,1,0,5,1,0,0,7,2022,0,1,1
2022-07-17,7713243.0,23.7,26.9,21.0,2.1,2.1,0.0,15.0,87.0,1,0,6,1,0,0,7,2022,0,1,1
2022-07-18,13787491.0,25.3,28.9,21.4,0.5,0.5,0.0,9.4,81.0,0,0,0,0,0,1,7,2022,0,1,1
2022-07-19,14206291.0,25.0,28.6,22.0,2.0,2.0,0.0,17.7,85.0,1,0,1,0,0,1,7,2022,0,1,1
2022-07-20,14343878.0,25.2,28.2,23.2,0.6,0.6,0.0,15.3,84.0,0,0,2,0,0,1,7,2022,0,1,1
2022-07-21,13960156.0,23.8,26.6,20.5,29.2,29.2,0.0,16.3,82.0,1,0,3,0,0,1,7,2022,0,1,1
2022-07-22,14495812.0,23.7,27.0,21.2,4.4,4.4,0.0,13.0,86.0,1,0,4,0,0,1,7,2022,0,1,1
2022-07-23,9984505.0,23.6,26.1,21.3,24.1,24.1,0.0,14.1,87.0,1,0,5,1,0,0,7,2022,0,1,1
2022-07-24,7292181.0,24.9,28.5,22.7,4.4,4.4,0.0,18.4,83.0,1,0,6,1,0,0,7,2022,0,1,1
